service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date                                                                                                                                                                                                                                                                       
2026-04-302026-05-03080721,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10080721,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17080721,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30080721,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03080731,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10080731,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17080731,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30080731,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-21080751,1,1,1,1,1,1,1,20260504,20260621                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-13080771,1,1,1,1,1,1,1,20260504,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04080781,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-05-10080781,1,1,1,1,1,1,1,20260505,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17080781,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30080781,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03080791,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-30080791,1,1,1,1,1,1,1,20260504,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03080801,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-30080801,1,1,1,1,1,1,1,20260504,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30080811,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30080821,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-05-012026-06-21080851,1,1,1,1,1,1,1,20260501,20260621                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-13080871,1,1,1,1,1,1,1,20260430,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04080881,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-05-10080881,1,1,1,1,1,1,1,20260505,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17080881,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30080881,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30080931,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03080981,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-092026-05-17080981,1,1,1,1,1,1,1,20260509,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-28080981,1,1,1,1,1,1,1,20260518,20260628                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081001,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081011,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081021,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081031,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081091,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081111,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04081181,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-05-10081181,1,1,1,1,1,1,1,20260505,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081181,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081181,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081231,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-21081251,1,1,1,1,1,1,1,20260430,20260621                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081291,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081301,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081321,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081331,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081391,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-26081391,1,1,1,1,1,1,1,20260504,20260626                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081401,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081401,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081401,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081401,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081421,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081421,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081421,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081421,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04081481,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-05-10081481,1,1,1,1,1,1,1,20260505,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081481,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081481,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081501,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081511,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081511,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081511,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081511,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081521,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081531,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081531,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081531,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081531,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-21081551,1,1,1,1,1,1,1,20260430,20260621                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04081581,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-06-30081581,1,1,1,1,1,1,1,20260505,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081591,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-26081591,1,1,1,1,1,1,1,20260504,20260626                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081611,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-30081611,1,1,1,1,1,1,1,20260504,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081621,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081621,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081621,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081621,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081631,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-13081661,1,1,1,1,1,1,1,20260430,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-02081681,1,1,1,1,1,1,1,20260430,20260502                                                                                                                                                                                                                                                                                                    
2026-05-032026-05-03081681,1,1,1,1,1,1,1,20260503,20260503                                                                                                                                                                                                                                                                                                    
2026-05-082026-06-28081681,1,1,1,1,1,1,1,20260508,20260628                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081691,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081691,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081691,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081691,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081701,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081711,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081721,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081731,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081751,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-21081751,1,1,1,1,1,1,1,20260504,20260621                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04081781,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-06-30081781,1,1,1,1,1,1,1,20260505,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081791,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081801,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081801,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081801,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081801,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-28081811,1,1,1,1,1,1,1,20260430,20260628                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081821,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081821,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081821,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081821,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081831,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-13081861,1,1,1,1,1,1,1,20260504,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-13081871,1,1,1,1,1,1,1,20260430,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081891,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-30081891,1,1,1,1,1,1,1,20260504,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081901,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081911,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081921,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30081931,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-21081951,1,1,1,1,1,1,1,20260430,20260621                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-04081981,1,1,1,1,1,1,1,20260430,20260504                                                                                                                                                                                                                                                                                                    
2026-05-052026-06-30081981,1,1,1,1,1,1,1,20260505,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03081991,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-05-10081991,1,1,1,1,1,1,1,20260504,20260510                                                                                                                                                                                                                                                                                                    
2026-05-112026-05-17081991,1,1,1,1,1,1,1,20260511,20260517                                                                                                                                                                                                                                                                                                    
2026-05-182026-06-30081991,1,1,1,1,1,1,1,20260518,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30082001,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-30082031,1,1,1,1,1,1,1,20260430,20260630                                                                                                                                                                                                                                                                                                    
2026-04-302026-06-13082061,1,1,1,1,1,1,1,20260430,20260613                                                                                                                                                                                                                                                                                                    
2026-04-302026-05-03082071,1,1,1,1,1,1,1,20260430,20260503                                                                                                                                                                                                                                                                                                    
2026-05-042026-06-12082071,1,1,1,1,1,1,1,20260504,20260612                                                                                                                                                                                                                                                                                                    
